arm,sample_id,pair_id,i,j,order,patient,chosen,picked_i
cf_a1,12,7,62,2438,0,1,62,1
cf_a1,13,7,62,2438,0,1,62,1
cf_a1,14,7,62,2438,0,1,62,1
cf_a1,17,7,62,2438,0,1,62,1
cf_a1,15,7,62,2438,0,1,62,1
cf_a1,16,7,62,2438,0,1,62,1
cf_a1,19,7,62,2438,0,1,62,1
cf_a1,18,7,62,2438,0,1,62,1
cf_a1,0,7,62,2438,1,2,62,1
cf_a1,3,7,62,2438,1,2,62,1
cf_a1,1,7,62,2438,1,1,2438,0
cf_a1,4,7,62,2438,1,2,62,1
cf_a1,2,7,62,2438,1,2,62,1
cf_a1,5,7,62,2438,1,2,62,1
cf_a1,7,7,62,2438,1,2,62,1
cf_a1,6,7,62,2438,1,1,2438,0
cf_a1,13,7,62,2438,1,2,62,1
cf_a1,12,7,62,2438,1,1,2438,0
cf_a1,9,7,62,2438,1,2,62,1
cf_a1,8,7,62,2438,1,2,62,1
cf_a1,10,7,62,2438,1,2,62,1
cf_a1,11,7,62,2438,1,2,62,1
cf_a1,15,7,62,2438,1,1,2438,0
cf_a1,17,7,62,2438,1,1,2438,0
cf_a1,16,7,62,2438,1,2,62,1
cf_a1,14,7,62,2438,1,1,2438,0
cf_a0,1,7,62,2438,0,1,62,1
cf_a1,18,7,62,2438,1,2,62,1
cf_a0,0,7,62,2438,0,1,62,1
cf_a1,19,7,62,2438,1,2,62,1
cf_a0,4,7,62,2438,0,2,2438,0
cf_a0,2,7,62,2438,0,1,62,1
cf_a0,5,7,62,2438,0,1,62,1
cf_a0,3,7,62,2438,0,1,62,1
cf_a0,7,7,62,2438,0,1,62,1
cf_a0,6,7,62,2438,0,1,62,1
cf_a0,10,7,62,2438,0,1,62,1
cf_a0,9,7,62,2438,0,1,62,1
cf_a0,8,7,62,2438,0,1,62,1
cf_a0,13,7,62,2438,0,1,62,1
cf_a0,12,7,62,2438,0,1,62,1
cf_a0,14,7,62,2438,0,1,62,1
cf_a0,11,7,62,2438,0,1,62,1
cf_a0,15,7,62,2438,0,1,62,1
cf_a0,17,7,62,2438,0,1,62,1
cf_a0,2,7,62,2438,1,1,2438,0
cf_a0,1,7,62,2438,1,1,2438,0
cf_a0,18,7,62,2438,0,1,62,1
cf_a0,19,7,62,2438,0,1,62,1
cf_a0,0,7,62,2438,1,1,2438,0
cf_a0,16,7,62,2438,0,1,62,1
cf_a0,4,7,62,2438,1,2,62,1
cf_a0,8,7,62,2438,1,1,2438,0
cf_a0,3,7,62,2438,1,2,62,1
cf_a0,7,7,62,2438,1,2,62,1
cf_a0,6,7,62,2438,1,1,2438,0
cf_a0,5,7,62,2438,1,1,2438,0
cf_a0,9,7,62,2438,1,2,62,1
cf_a0,10,7,62,2438,1,1,2438,0
cf_a0,11,7,62,2438,1,2,62,1
cf_a0,13,7,62,2438,1,1,2438,0
cf_a0,14,7,62,2438,1,1,2438,0
cf_a0,12,7,62,2438,1,1,2438,0
cf_a0,15,7,62,2438,1,2,62,1
cf_a0,18,7,62,2438,1,2,62,1
cf_a0,16,7,62,2438,1,1,2438,0
cf_a0,17,7,62,2438,1,1,2438,0
cf_a1,1,8,3833,1351,0,1,3833,1
cf_a1,0,8,3833,1351,0,1,3833,1
cf_a1,2,8,3833,1351,0,1,3833,1
cf_a0,19,7,62,2438,1,2,62,1
cf_a1,3,8,3833,1351,0,1,3833,1
cf_a1,6,8,3833,1351,0,1,3833,1
cf_a1,5,8,3833,1351,0,2,1351,0
cf_a1,4,8,3833,1351,0,2,1351,0
cf_a1,7,8,3833,1351,0,2,1351,0
cf_a1,9,8,3833,1351,0,1,3833,1
cf_a1,8,8,3833,1351,0,1,3833,1
cf_a1,11,8,3833,1351,0,2,1351,0
cf_a1,10,8,3833,1351,0,2,1351,0
cf_a1,12,8,3833,1351,0,1,3833,1
cf_a1,13,8,3833,1351,0,2,1351,0
cf_a1,17,8,3833,1351,0,1,3833,1
cf_a1,14,8,3833,1351,0,1,3833,1
cf_a1,18,8,3833,1351,0,1,3833,1
cf_a1,15,8,3833,1351,0,2,1351,0
cf_a1,16,8,3833,1351,0,1,3833,1
cf_a1,19,8,3833,1351,0,1,3833,1
cf_a1,0,8,3833,1351,1,2,3833,1
cf_a1,1,8,3833,1351,1,1,1351,0
cf_a1,5,8,3833,1351,1,2,3833,1
cf_a1,3,8,3833,1351,1,1,1351,0
cf_a1,2,8,3833,1351,1,1,1351,0
cf_a1,6,8,3833,1351,1,1,1351,0
cf_a1,4,8,3833,1351,1,1,1351,0
cf_a1,7,8,3833,1351,1,1,1351,0
cf_a1,9,8,3833,1351,1,1,1351,0
cf_a1,8,8,3833,1351,1,2,3833,1
cf_a1,10,8,3833,1351,1,1,1351,0
cf_a1,11,8,3833,1351,1,1,1351,0
cf_a1,13,8,3833,1351,1,2,3833,1
cf_a1,12,8,3833,1351,1,1,1351,0
cf_a1,14,8,3833,1351,1,1,1351,0
cf_a1,17,8,3833,1351,1,1,1351,0
cf_a1,15,8,3833,1351,1,2,3833,1
cf_a1,16,8,3833,1351,1,2,3833,1
cf_a1,18,8,3833,1351,1,1,1351,0
cf_a0,1,8,3833,1351,0,1,3833,1
cf_a0,0,8,3833,1351,0,2,1351,0
cf_a1,19,8,3833,1351,1,2,3833,1
cf_a0,2,8,3833,1351,0,1,3833,1
cf_a0,3,8,3833,1351,0,1,3833,1
cf_a0,4,8,3833,1351,0,2,1351,0
cf_a0,5,8,3833,1351,0,1,3833,1
cf_a0,7,8,3833,1351,0,1,3833,1
cf_a0,6,8,3833,1351,0,1,3833,1
cf_a0,9,8,3833,1351,0,1,3833,1
cf_a0,8,8,3833,1351,0,2,1351,0
cf_a0,10,8,3833,1351,0,1,3833,1
cf_a0,11,8,3833,1351,0,1,3833,1
cf_a0,13,8,3833,1351,0,1,3833,1
cf_a0,14,8,3833,1351,0,1,3833,1
cf_a0,12,8,3833,1351,0,2,1351,0
cf_a0,15,8,3833,1351,0,1,3833,1
cf_a0,16,8,3833,1351,0,2,1351,0
cf_a0,17,8,3833,1351,0,2,1351,0
cf_a0,18,8,3833,1351,0,2,1351,0
cf_a0,19,8,3833,1351,0,1,3833,1
cf_a0,0,8,3833,1351,1,1,1351,0
cf_a0,1,8,3833,1351,1,1,1351,0
cf_a0,4,8,3833,1351,1,2,3833,1
cf_a0,2,8,3833,1351,1,1,1351,0
cf_a0,3,8,3833,1351,1,2,3833,1
cf_a0,5,8,3833,1351,1,2,3833,1
cf_a0,6,8,3833,1351,1,2,3833,1
cf_a0,7,8,3833,1351,1,1,1351,0
cf_a0,9,8,3833,1351,1,1,1351,0
cf_a0,8,8,3833,1351,1,2,3833,1
cf_a0,10,8,3833,1351,1,2,3833,1
cf_a0,11,8,3833,1351,1,1,1351,0
cf_a0,13,8,3833,1351,1,2,3833,1
cf_a0,12,8,3833,1351,1,1,1351,0
cf_a0,14,8,3833,1351,1,1,1351,0
cf_a0,15,8,3833,1351,1,1,1351,0
cf_a0,16,8,3833,1351,1,2,3833,1
cf_a0,17,8,3833,1351,1,2,3833,1
cf_a0,18,8,3833,1351,1,1,1351,0
cf_a1,2,9,4238,1539,0,1,4238,1
cf_a0,19,8,3833,1351,1,1,1351,0
cf_a1,0,9,4238,1539,0,1,4238,1
cf_a1,1,9,4238,1539,0,2,1539,0
cf_a1,3,9,4238,1539,0,2,1539,0
cf_a1,4,9,4238,1539,0,2,1539,0
cf_a1,5,9,4238,1539,0,1,4238,1
cf_a1,8,9,4238,1539,0,1,4238,1
cf_a1,7,9,4238,1539,0,2,1539,0
cf_a1,6,9,4238,1539,0,1,4238,1
cf_a1,9,9,4238,1539,0,2,1539,0
cf_a1,11,9,4238,1539,0,2,1539,0
cf_a1,10,9,4238,1539,0,2,1539,0
cf_a1,12,9,4238,1539,0,2,1539,0
cf_a1,15,9,4238,1539,0,1,4238,1
cf_a1,13,9,4238,1539,0,1,4238,1
cf_a1,14,9,4238,1539,0,2,1539,0
cf_a1,17,9,4238,1539,0,1,4238,1
cf_a1,16,9,4238,1539,0,1,4238,1
cf_a1,18,9,4238,1539,0,1,4238,1
cf_a1,1,9,4238,1539,1,1,1539,0
cf_a1,19,9,4238,1539,0,2,1539,0
cf_a1,0,9,4238,1539,1,1,1539,0
cf_a1,3,9,4238,1539,1,2,4238,1
cf_a1,2,9,4238,1539,1,1,1539,0
cf_a1,4,9,4238,1539,1,2,4238,1
cf_a1,5,9,4238,1539,1,1,1539,0
cf_a1,7,9,4238,1539,1,1,1539,0
cf_a1,6,9,4238,1539,1,1,1539,0
cf_a1,8,9,4238,1539,1,1,1539,0
cf_a1,10,9,4238,1539,1,1,1539,0
cf_a1,9,9,4238,1539,1,1,1539,0
cf_a1,11,9,4238,1539,1,1,1539,0
cf_a1,16,9,4238,1539,1,1,1539,0
cf_a1,13,9,4238,1539,1,1,1539,0
cf_a1,12,9,4238,1539,1,1,1539,0
cf_a1,14,9,4238,1539,1,1,1539,0
cf_a1,18,9,4238,1539,1,1,1539,0
cf_a1,17,9,4238,1539,1,1,1539,0
cf_a1,15,9,4238,1539,1,1,1539,0
cf_a1,19,9,4238,1539,1,1,1539,0
cf_a0,1,9,4238,1539,0,1,4238,1
cf_a0,3,9,4238,1539,0,2,1539,0
cf_a0,2,9,4238,1539,0,1,4238,1
cf_a0,0,9,4238,1539,0,2,1539,0
cf_a0,5,9,4238,1539,0,2,1539,0
cf_a0,7,9,4238,1539,0,2,1539,0
cf_a0,4,9,4238,1539,0,2,1539,0
cf_a0,6,9,4238,1539,0,1,4238,1
cf_a0,8,9,4238,1539,0,2,1539,0
cf_a0,11,9,4238,1539,0,2,1539,0
cf_a0,9,9,4238,1539,0,2,1539,0
cf_a0,10,9,4238,1539,0,2,1539,0
cf_a0,15,9,4238,1539,0,2,1539,0
cf_a0,13,9,4238,1539,0,1,4238,1
cf_a0,12,9,4238,1539,0,2,1539,0
cf_a0,14,9,4238,1539,0,2,1539,0
cf_a0,19,9,4238,1539,0,1,4238,1
cf_a0,0,9,4238,1539,1,1,1539,0
cf_a0,16,9,4238,1539,0,2,1539,0
cf_a0,18,9,4238,1539,0,2,1539,0
cf_a0,17,9,4238,1539,0,2,1539,0
cf_a0,1,9,4238,1539,1,2,4238,1
cf_a0,2,9,4238,1539,1,1,1539,0
cf_a0,3,9,4238,1539,1,1,1539,0
cf_a0,5,9,4238,1539,1,1,1539,0
cf_a0,4,9,4238,1539,1,1,1539,0
cf_a0,8,9,4238,1539,1,1,1539,0
cf_a0,7,9,4238,1539,1,1,1539,0
cf_a0,9,9,4238,1539,1,1,1539,0
cf_a0,6,9,4238,1539,1,1,1539,0
cf_a0,10,9,4238,1539,1,1,1539,0
cf_a0,11,9,4238,1539,1,1,1539,0
cf_a0,13,9,4238,1539,1,1,1539,0
cf_a0,12,9,4238,1539,1,1,1539,0
cf_a0,14,9,4238,1539,1,1,1539,0
cf_a0,18,9,4238,1539,1,1,1539,0
cf_a0,15,9,4238,1539,1,1,1539,0
cf_a0,16,9,4238,1539,1,1,1539,0
cf_a1,0,10,312,657,0,1,312,1
cf_a0,17,9,4238,1539,1,1,1539,0
cf_a0,19,9,4238,1539,1,1,1539,0
cf_a1,1,10,312,657,0,1,312,1
cf_a1,2,10,312,657,0,1,312,1
cf_a1,5,10,312,657,0,1,312,1
cf_a1,3,10,312,657,0,2,657,0
cf_a1,10,10,312,657,0,1,312,1
cf_a1,4,10,312,657,0,1,312,1
cf_a1,7,10,312,657,0,1,312,1
cf_a1,6,10,312,657,0,1,312,1
cf_a1,8,10,312,657,0,1,312,1
cf_a1,9,10,312,657,0,1,312,1
cf_a1,11,10,312,657,0,1,312,1
cf_a1,13,10,312,657,0,2,657,0
cf_a1,16,10,312,657,0,1,312,1
cf_a1,14,10,312,657,0,1,312,1
cf_a1,12,10,312,657,0,1,312,1
cf_a1,17,10,312,657,0,1,312,1
cf_a1,15,10,312,657,0,1,312,1
cf_a1,18,10,312,657,0,2,657,0
cf_a1,2,10,312,657,1,2,312,1
cf_a1,19,10,312,657,0,1,312,1
cf_a1,0,10,312,657,1,2,312,1
cf_a1,3,10,312,657,1,2,312,1
cf_a1,1,10,312,657,1,1,657,0
cf_a1,4,10,312,657,1,2,312,1
cf_a1,5,10,312,657,1,2,312,1
cf_a1,7,10,312,657,1,1,657,0
cf_a1,6,10,312,657,1,1,657,0
cf_a1,8,10,312,657,1,2,312,1
cf_a1,11,10,312,657,1,2,312,1
cf_a1,9,10,312,657,1,1,657,0
cf_a1,12,10,312,657,1,2,312,1
cf_a1,13,10,312,657,1,2,312,1
cf_a1,10,10,312,657,1,1,657,0
cf_a1,16,10,312,657,1,2,312,1
cf_a1,14,10,312,657,1,1,657,0
cf_a1,15,10,312,657,1,2,312,1
cf_a1,17,10,312,657,1,2,312,1
cf_a1,18,10,312,657,1,2,312,1
cf_a1,19,10,312,657,1,2,312,1
cf_a0,1,10,312,657,0,2,657,0
cf_a0,0,10,312,657,0,1,312,1
cf_a0,3,10,312,657,0,2,657,0
cf_a0,5,10,312,657,0,1,312,1
cf_a0,2,10,312,657,0,2,657,0
cf_a0,4,10,312,657,0,1,312,1
cf_a0,7,10,312,657,0,1,312,1
cf_a0,8,10,312,657,0,2,657,0
cf_a0,6,10,312,657,0,1,312,1
cf_a0,9,10,312,657,0,1,312,1
cf_a0,14,10,312,657,0,1,312,1
cf_a0,13,10,312,657,0,2,657,0
cf_a0,12,10,312,657,0,2,657,0
cf_a0,11,10,312,657,0,1,312,1
cf_a0,10,10,312,657,0,1,312,1
cf_a0,15,10,312,657,0,2,657,0
cf_a0,17,10,312,657,0,1,312,1
cf_a0,16,10,312,657,0,1,312,1
cf_a0,18,10,312,657,0,2,657,0
cf_a0,19,10,312,657,0,1,312,1
cf_a0,0,10,312,657,1,1,657,0
cf_a0,1,10,312,657,1,1,657,0
cf_a0,4,10,312,657,1,1,657,0
cf_a0,2,10,312,657,1,1,657,0
cf_a0,5,10,312,657,1,2,312,1
cf_a0,3,10,312,657,1,2,312,1
cf_a0,8,10,312,657,1,1,657,0
cf_a0,6,10,312,657,1,2,312,1
cf_a0,9,10,312,657,1,2,312,1
cf_a0,7,10,312,657,1,1,657,0
cf_a0,10,10,312,657,1,1,657,0
cf_a0,11,10,312,657,1,1,657,0
cf_a0,13,10,312,657,1,2,312,1
cf_a0,12,10,312,657,1,1,657,0
cf_a0,18,10,312,657,1,2,312,1
cf_a0,16,10,312,657,1,1,657,0
cf_a0,15,10,312,657,1,1,657,0
cf_a0,14,10,312,657,1,1,657,0
cf_a0,17,10,312,657,1,1,657,0
cf_a1,0,11,786,2548,0,1,786,1
cf_a0,19,10,312,657,1,1,657,0
cf_a1,3,11,786,2548,0,1,786,1
cf_a1,2,11,786,2548,0,1,786,1
cf_a1,1,11,786,2548,0,1,786,1
cf_a1,4,11,786,2548,0,1,786,1
cf_a1,5,11,786,2548,0,1,786,1
cf_a1,7,11,786,2548,0,1,786,1
cf_a1,8,11,786,2548,0,1,786,1
cf_a1,6,11,786,2548,0,1,786,1
cf_a1,10,11,786,2548,0,1,786,1
cf_a1,12,11,786,2548,0,1,786,1
cf_a1,11,11,786,2548,0,1,786,1
cf_a1,9,11,786,2548,0,1,786,1
cf_a1,13,11,786,2548,0,1,786,1
cf_a1,14,11,786,2548,0,1,786,1
cf_a1,15,11,786,2548,0,1,786,1
cf_a1,16,11,786,2548,0,1,786,1
cf_a1,17,11,786,2548,0,1,786,1
cf_a1,19,11,786,2548,0,1,786,1
cf_a1,0,11,786,2548,1,2,786,1
cf_a1,18,11,786,2548,0,1,786,1
cf_a1,1,11,786,2548,1,2,786,1
cf_a1,3,11,786,2548,1,2,786,1
cf_a1,2,11,786,2548,1,2,786,1
cf_a1,4,11,786,2548,1,1,2548,0
cf_a1,5,11,786,2548,1,1,2548,0
cf_a1,9,11,786,2548,1,2,786,1
cf_a1,8,11,786,2548,1,2,786,1
cf_a1,6,11,786,2548,1,2,786,1
cf_a1,7,11,786,2548,1,2,786,1
cf_a1,11,11,786,2548,1,2,786,1
cf_a1,10,11,786,2548,1,2,786,1
cf_a1,12,11,786,2548,1,2,786,1
cf_a1,15,11,786,2548,1,2,786,1
cf_a1,13,11,786,2548,1,2,786,1
cf_a1,14,11,786,2548,1,2,786,1
cf_a1,17,11,786,2548,1,1,2548,0
cf_a1,16,11,786,2548,1,2,786,1
cf_a1,19,11,786,2548,1,2,786,1
cf_a1,18,11,786,2548,1,1,2548,0
cf_a0,2,11,786,2548,0,1,786,1
cf_a0,1,11,786,2548,0,2,2548,0
cf_a0,4,11,786,2548,0,1,786,1
cf_a0,0,11,786,2548,0,1,786,1
cf_a0,5,11,786,2548,0,2,2548,0
cf_a0,3,11,786,2548,0,1,786,1
cf_a0,9,11,786,2548,0,1,786,1
cf_a0,6,11,786,2548,0,1,786,1
cf_a0,8,11,786,2548,0,2,2548,0
cf_a0,11,11,786,2548,0,1,786,1
cf_a0,7,11,786,2548,0,2,2548,0
cf_a0,10,11,786,2548,0,1,786,1
cf_a0,14,11,786,2548,0,1,786,1
cf_a0,12,11,786,2548,0,1,786,1
cf_a0,13,11,786,2548,0,2,2548,0
cf_a0,16,11,786,2548,0,2,2548,0
cf_a0,15,11,786,2548,0,1,786,1
cf_a0,2,11,786,2548,1,1,2548,0
cf_a0,17,11,786,2548,0,2,2548,0
cf_a0,19,11,786,2548,0,2,2548,0
cf_a0,1,11,786,2548,1,1,2548,0
cf_a0,18,11,786,2548,0,1,786,1
cf_a0,0,11,786,2548,1,1,2548,0
cf_a0,3,11,786,2548,1,1,2548,0
cf_a0,8,11,786,2548,1,2,786,1
cf_a0,4,11,786,2548,1,2,786,1
cf_a0,6,11,786,2548,1,1,2548,0
cf_a0,7,11,786,2548,1,1,2548,0
cf_a0,5,11,786,2548,1,1,2548,0
cf_a0,9,11,786,2548,1,1,2548,0
cf_a0,10,11,786,2548,1,1,2548,0
cf_a0,11,11,786,2548,1,1,2548,0
cf_a0,12,11,786,2548,1,1,2548,0
cf_a0,13,11,786,2548,1,1,2548,0
cf_a0,15,11,786,2548,1,2,786,1
cf_a0,14,11,786,2548,1,1,2548,0
cf_a0,16,11,786,2548,1,2,786,1
cf_a0,17,11,786,2548,1,2,786,1
cf_a0,19,11,786,2548,1,1,2548,0
cf_a0,18,11,786,2548,1,1,2548,0
cf_a1,0,12,4921,1970,0,1,4921,1
cf_a1,3,12,4921,1970,0,2,1970,0
cf_a1,1,12,4921,1970,0,1,4921,1
cf_a1,4,12,4921,1970,0,1,4921,1
cf_a1,2,12,4921,1970,0,2,1970,0
cf_a1,6,12,4921,1970,0,1,4921,1
cf_a1,7,12,4921,1970,0,1,4921,1
cf_a1,5,12,4921,1970,0,1,4921,1
cf_a1,8,12,4921,1970,0,1,4921,1
cf_a1,10,12,4921,1970,0,1,4921,1
cf_a1,9,12,4921,1970,0,1,4921,1
cf_a1,13,12,4921,1970,0,1,4921,1
cf_a1,11,12,4921,1970,0,1,4921,1
cf_a1,12,12,4921,1970,0,1,4921,1
cf_a1,14,12,4921,1970,0,1,4921,1
cf_a1,15,12,4921,1970,0,2,1970,0
cf_a1,16,12,4921,1970,0,1,4921,1
cf_a1,17,12,4921,1970,0,1,4921,1
cf_a1,18,12,4921,1970,0,1,4921,1
cf_a1,19,12,4921,1970,0,1,4921,1
cf_a1,2,12,4921,1970,1,1,1970,0
cf_a1,1,12,4921,1970,1,2,4921,1
cf_a1,0,12,4921,1970,1,1,1970,0
cf_a1,3,12,4921,1970,1,2,4921,1
cf_a1,6,12,4921,1970,1,1,1970,0
cf_a1,7,12,4921,1970,1,1,1970,0
cf_a1,5,12,4921,1970,1,1,1970,0
cf_a1,9,12,4921,1970,1,2,4921,1
cf_a1,8,12,4921,1970,1,1,1970,0
cf_a1,10,12,4921,1970,1,1,1970,0
cf_a1,4,12,4921,1970,1,2,4921,1
cf_a1,11,12,4921,1970,1,2,4921,1
cf_a1,12,12,4921,1970,1,1,1970,0
cf_a1,13,12,4921,1970,1,1,1970,0
cf_a1,15,12,4921,1970,1,1,1970,0
cf_a1,14,12,4921,1970,1,1,1970,0
cf_a1,18,12,4921,1970,1,1,1970,0
cf_a1,19,12,4921,1970,1,1,1970,0
cf_a1,17,12,4921,1970,1,1,1970,0
cf_a1,16,12,4921,1970,1,1,1970,0
cf_a0,0,12,4921,1970,0,1,4921,1
cf_a0,1,12,4921,1970,0,1,4921,1
cf_a0,4,12,4921,1970,0,1,4921,1
cf_a0,2,12,4921,1970,0,1,4921,1
cf_a0,3,12,4921,1970,0,1,4921,1
cf_a0,6,12,4921,1970,0,1,4921,1
cf_a0,7,12,4921,1970,0,1,4921,1
cf_a0,5,12,4921,1970,0,2,1970,0
cf_a0,8,12,4921,1970,0,1,4921,1
cf_a0,9,12,4921,1970,0,1,4921,1
cf_a0,10,12,4921,1970,0,1,4921,1
cf_a0,12,12,4921,1970,0,1,4921,1
cf_a0,11,12,4921,1970,0,1,4921,1
cf_a0,13,12,4921,1970,0,1,4921,1
cf_a0,14,12,4921,1970,0,2,1970,0
cf_a0,15,12,4921,1970,0,1,4921,1
cf_a0,18,12,4921,1970,0,1,4921,1
cf_a0,17,12,4921,1970,0,2,1970,0
cf_a0,16,12,4921,1970,0,1,4921,1
cf_a0,19,12,4921,1970,0,1,4921,1
cf_a0,0,12,4921,1970,1,1,1970,0
cf_a0,3,12,4921,1970,1,1,1970,0
cf_a0,2,12,4921,1970,1,1,1970,0
cf_a0,1,12,4921,1970,1,1,1970,0
cf_a0,5,12,4921,1970,1,1,1970,0
cf_a0,4,12,4921,1970,1,1,1970,0
cf_a0,6,12,4921,1970,1,1,1970,0
cf_a0,10,12,4921,1970,1,2,4921,1
cf_a0,7,12,4921,1970,1,1,1970,0
cf_a0,9,12,4921,1970,1,1,1970,0
cf_a0,8,12,4921,1970,1,1,1970,0
cf_a0,12,12,4921,1970,1,1,1970,0
cf_a0,11,12,4921,1970,1,1,1970,0
cf_a0,13,12,4921,1970,1,1,1970,0
cf_a0,14,12,4921,1970,1,1,1970,0
cf_a0,16,12,4921,1970,1,1,1970,0
cf_a0,15,12,4921,1970,1,1,1970,0
cf_a0,19,12,4921,1970,1,1,1970,0
cf_a0,17,12,4921,1970,1,1,1970,0
cf_a0,18,12,4921,1970,1,2,4921,1
cf_a1,0,13,2441,2313,0,1,2441,1
cf_a1,3,13,2441,2313,0,2,2313,0
cf_a1,4,13,2441,2313,0,1,2441,1
cf_a1,1,13,2441,2313,0,2,2313,0
cf_a1,2,13,2441,2313,0,1,2441,1
cf_a1,6,13,2441,2313,0,2,2313,0
cf_a1,5,13,2441,2313,0,2,2313,0
cf_a1,7,13,2441,2313,0,2,2313,0
cf_a1,8,13,2441,2313,0,2,2313,0
cf_a1,9,13,2441,2313,0,1,2441,1
cf_a1,10,13,2441,2313,0,2,2313,0
cf_a1,11,13,2441,2313,0,2,2313,0
cf_a1,12,13,2441,2313,0,2,2313,0
cf_a1,13,13,2441,2313,0,1,2441,1
cf_a1,14,13,2441,2313,0,2,2313,0
cf_a1,15,13,2441,2313,0,1,2441,1
cf_a1,17,13,2441,2313,0,2,2313,0
cf_a1,18,13,2441,2313,0,1,2441,1
cf_a1,16,13,2441,2313,0,2,2313,0
cf_a1,0,13,2441,2313,1,1,2313,0
cf_a1,2,13,2441,2313,1,1,2313,0
cf_a1,19,13,2441,2313,0,1,2441,1
cf_a1,3,13,2441,2313,1,1,2313,0
cf_a1,1,13,2441,2313,1,2,2441,1
cf_a1,5,13,2441,2313,1,1,2313,0
cf_a1,7,13,2441,2313,1,1,2313,0
cf_a1,4,13,2441,2313,1,1,2313,0
cf_a1,6,13,2441,2313,1,2,2441,1
cf_a1,8,13,2441,2313,1,1,2313,0
cf_a1,9,13,2441,2313,1,1,2313,0
cf_a1,10,13,2441,2313,1,1,2313,0
cf_a1,11,13,2441,2313,1,1,2313,0
cf_a1,12,13,2441,2313,1,1,2313,0
cf_a1,13,13,2441,2313,1,2,2441,1
cf_a1,15,13,2441,2313,1,1,2313,0
cf_a1,14,13,2441,2313,1,1,2313,0
cf_a1,18,13,2441,2313,1,1,2313,0
cf_a1,16,13,2441,2313,1,1,2313,0
cf_a1,17,13,2441,2313,1,1,2313,0
cf_a1,19,13,2441,2313,1,1,2313,0
cf_a0,1,13,2441,2313,0,2,2313,0
cf_a0,0,13,2441,2313,0,1,2441,1
cf_a0,3,13,2441,2313,0,2,2313,0
cf_a0,2,13,2441,2313,0,1,2441,1
cf_a0,4,13,2441,2313,0,2,2313,0
cf_a0,5,13,2441,2313,0,1,2441,1
cf_a0,6,13,2441,2313,0,2,2313,0
cf_a0,10,13,2441,2313,0,2,2313,0
cf_a0,9,13,2441,2313,0,2,2313,0
cf_a0,7,13,2441,2313,0,1,2441,1
cf_a0,8,13,2441,2313,0,2,2313,0
cf_a0,13,13,2441,2313,0,2,2313,0
cf_a0,12,13,2441,2313,0,1,2441,1
cf_a0,11,13,2441,2313,0,2,2313,0
cf_a0,14,13,2441,2313,0,2,2313,0
cf_a0,16,13,2441,2313,0,2,2313,0
cf_a0,17,13,2441,2313,0,2,2313,0
cf_a0,15,13,2441,2313,0,1,2441,1
cf_a0,19,13,2441,2313,0,1,2441,1
cf_a0,18,13,2441,2313,0,2,2313,0
cf_a0,0,13,2441,2313,1,1,2313,0
cf_a0,1,13,2441,2313,1,1,2313,0
cf_a0,2,13,2441,2313,1,1,2313,0
cf_a0,3,13,2441,2313,1,1,2313,0
cf_a0,7,13,2441,2313,1,1,2313,0
cf_a0,6,13,2441,2313,1,2,2441,1
cf_a0,4,13,2441,2313,1,1,2313,0
cf_a0,5,13,2441,2313,1,1,2313,0
cf_a0,8,13,2441,2313,1,1,2313,0
cf_a0,9,13,2441,2313,1,2,2441,1
cf_a0,11,13,2441,2313,1,1,2313,0
cf_a0,10,13,2441,2313,1,1,2313,0
cf_a0,16,13,2441,2313,1,1,2313,0
cf_a0,12,13,2441,2313,1,2,2441,1
cf_a0,13,13,2441,2313,1,1,2313,0
cf_a0,14,13,2441,2313,1,1,2313,0
cf_a0,15,13,2441,2313,1,1,2313,0
cf_a0,17,13,2441,2313,1,1,2313,0
cf_a0,18,13,2441,2313,1,1,2313,0
cf_a1,1,14,2411,1014,0,1,2411,1
cf_a0,19,13,2441,2313,1,1,2313,0
cf_a1,2,14,2411,1014,0,2,1014,0
cf_a1,0,14,2411,1014,0,2,1014,0
cf_a1,3,14,2411,1014,0,1,2411,1
cf_a1,4,14,2411,1014,0,1,2411,1
cf_a1,6,14,2411,1014,0,2,1014,0
cf_a1,5,14,2411,1014,0,2,1014,0
cf_a1,7,14,2411,1014,0,1,2411,1
cf_a1,10,14,2411,1014,0,2,1014,0
cf_a1,8,14,2411,1014,0,1,2411,1
cf_a1,9,14,2411,1014,0,1,2411,1
cf_a1,11,14,2411,1014,0,1,2411,1
cf_a1,14,14,2411,1014,0,1,2411,1
cf_a1,12,14,2411,1014,0,1,2411,1
cf_a1,16,14,2411,1014,0,2,1014,0
cf_a1,15,14,2411,1014,0,2,1014,0
cf_a1,13,14,2411,1014,0,1,2411,1
cf_a1,17,14,2411,1014,0,1,2411,1
cf_a1,19,14,2411,1014,0,1,2411,1
cf_a1,18,14,2411,1014,0,1,2411,1
cf_a1,3,14,2411,1014,1,1,1014,0
cf_a1,0,14,2411,1014,1,2,2411,1
cf_a1,5,14,2411,1014,1,2,2411,1
cf_a1,1,14,2411,1014,1,1,1014,0
cf_a1,6,14,2411,1014,1,1,1014,0
cf_a1,2,14,2411,1014,1,1,1014,0
cf_a1,4,14,2411,1014,1,2,2411,1
cf_a1,7,14,2411,1014,1,2,2411,1
cf_a1,11,14,2411,1014,1,1,1014,0
cf_a1,9,14,2411,1014,1,2,2411,1
